"time","electro_Mechanical_Model.omega","electro_Mechanical_Model.theta","thermal_model.MainBody.T","thermal_model.Panel1.T","thermal_model.Radiator1.T","electro_Mechanical_Model.resistor.i"
4.6,1.6151498517326572e-4,-0.7304253624448389,294.95757528152615,322.9876916817388,290.7452311301822,2.1341369918262803e-7
4.7,1.6086117559525404e-4,-0.6722740853476654,294.9543051949963,322.9892829138219,290.31495220231756,-4.0977119176964873e-7
4.8,1.5628636965054208e-4,-0.6150738620774419,294.93143019060375,322.9752355322448,289.87802600725513,-9.945739591878559e-7
4.9,1.480813442814524e-4,-0.560185020549331,294.89040417402686,322.9466045800395,289.44546896635075,-1.528414610049911e-6
5,1.3661069834168744e-4,-0.5088487741746324,294.83305015674205,322.9047489462394,289.02738293282624,-2.0009671117728017e-6
5.1,1.2229824597480738e-4,-0.4621660845380229,294.76148722258785,322.8512750030161,288.6326943554939,-2.4043621388992156e-6
5.2,1.05612495082184e-4,-0.42107817535711795,294.67805792094225,322.78797919540546,288.26937706414435,-2.7326720734143223e-6
5.3,8.705187051654988e-5,-0.38635054859993095,294.58525438143073,322.7167906693647,287.94380554142094,-2.9826871061293575e-6
5.4,6.713150703462287e-5,-0.3585647259829713,294.4856522815474,322.6397174159515,287.6618190601355,-3.152169224734332e-6
5.5,4.6369465363272815e-5,-0.3381166602403052,294.38184192182786,322.55879518420437,287.42648672029327,-3.2429969949265215e-6
5.6,2.5279798982545672e-5,-0.3252173895435842,294.27639357156016,322.4760480537536,287.24287934667876,-3.254012213734883e-6
5.7,4.358376541266038e-6,-0.31989500120229153,294.1717865641773,322.3934498537552,287.1111285308521,-3.191119991039893e-6
5.721144162579191,1.044312801295308e-9,-0.319729351338426,294.14999994058496,322.3761833055114,287.09012531352744,-3.168589239428215e-6
5.721144162579191,1.044312801295308e-9,-0.319729351338426,294.14999994058496,322.3761833055114,287.09012531352744,-3.168589239428215e-6
5.8,-1.5922238043459707e-5,-0.3220003693329427,294.0703837130807,322.31288761667514,287.0326415992027,-3.058025843452172e-6
5.9,-3.512932769674533e-5,-0.3312252102125172,293.97434859419974,322.23609976200987,287.00716063667744,-2.8603962209653313e-6
6,-5.2866250632398846e-5,-0.34711754210545587,293.8856644055873,322.16469105664976,287.0335330522836,-2.604758290020617e-6
6.1,-6.877721773698852e-5,-0.3690743725659661,293.8061100802379,322.1001128960609,287.1095703589773,-2.298655452817005e-6
6.2,-8.256452358424781e-5,-0.3963832752290057,293.73717413175126,322.04359259913934,287.23220553820454,-1.9502063549331893e-6
6.3,-9.397997725017251e-5,-0.4282362655849532,293.68009750034486,321.99616673736233,287.3976020404864,-1.5680538332214388e-6
6.4,-1.028342717984343e-4,-0.463743430935575,293.63582670534487,321.95864336520043,287.6010448010178,-1.1614089951434267e-6
6.5,-1.089993560795563e-4,-0.5019568462522225,293.6050019867953,321.9315914287172,287.83716668043,-7.396964142224638e-7
6.6,-1.1240860290921843e-4,-0.5418939046272403,293.58795646438324,321.9153388881751,288.09987646460235,-3.1265246549078405e-7
6.7,-1.1305924550043486e-4,-0.582560170470957,293.5847039561917,321.9099619893101,288.38270743165305,1.1020430542649016e-7
6.8,-1.1100981679463531e-4,-0.6229726806132575,293.59495178144573,321.915293994905,288.67860190349796,5.19242264368662e-7
6.9,-1.0637923875166811e-4,-0.6621790418757214,293.61810531517045,321.9309280609583,288.9803626824683,9.053449116651782e-7
7,-9.934458673336636e-5,-0.6992796119005306,293.653279166076,321.95622425345823,289.28060026436015,1.259838351069666e-6
7.1,-9.01371072861704e-5,-0.7334481658354709,293.69931708828716,321.9903246313934,289.57201684740096,1.5748180124308885e-6
7.2,-7.903581454475732e-5,-0.7639514182900807,293.7548239995288,322.03217601166494,289.84755674423485,1.8433531580372488e-6
7.3,-6.63611691719842e-5,-0.7901645562621004,293.81819758719683,322.08055586392254,290.1007465615648,2.059801132535534e-6
7.4,-5.246565039279263e-5,-0.8115841821465861,293.88767544636244,322.1341047401267,290.325083988257,2.219024951193255e-6
7.5,-3.772670200855863e-5,-0.8278383121997025,293.9613703565284,322.19135858783704,290.51677619097467,2.3199238583311085e-6
7.6,-2.2533608426707588e-5,-0.8386929518217623,294.0373358897163,322.2507926304871,290.6701940875371,2.3591176552930478e-6
7.7,-7.278659138894426e-6,-0.8440551905155366,294.113610602828,322.31086360199254,290.78382077184443,2.3391114918953715e-6
7.748313222843479,-7.57445716866103e-10,-0.8446867580850949,294.15000005941505,322.3396601624104,290.8233384580862,2.308039781481034e-6
